,price,powerPS,Age,kilometer,model
40912,950.0,136.0,23.67,150000.0,42.0
40913,1600.0,88.0,25.83,50000.0,212.0
40914,3499.0,197.0,21.0,150000.0,123.0
40915,650.0,26.0,32.0,40000.0,41.0
40916,4350.0,116.0,20.92,150000.0,58.0
40917,200.0,45.0,26.67,150000.0,212.0
40918,750.0,131.0,19.67,150000.0,154.0
40919,1000.0,90.0,32.92,150000.0,44.0
40920,9300.0,95.0,9.83,80000.0,99.0
40921,6400.0,105.0,14.75,150000.0,243.0
40922,2500.0,116.0,21.0,150000.0,128.0
40923,2900.0,177.0,17.17,150000.0,196.0
40924,6950.0,86.0,12.83,60000.0,97.0
40925,550.0,60.0,22.67,150000.0,1.0
40926,3129.0,136.0,20.92,150000.0,232.0
40927,11450.0,105.0,10.5,60000.0,243.0
40928,1600.0,143.0,26.33,150000.0,101.0
40929,6800.0,131.0,16.17,150000.0,64.0
40930,300.0,40.0,24.0,150000.0,131.0
40931,2500.0,101.0,21.5,150000.0,57.0
40932,3000.0,92.0,15.08,150000.0,221.0
40933,8000.0,150.0,15.5,125000.0,46.0
40934,2999.0,101.0,19.0,150000.0,128.0
40935,8500.0,275.0,24.58,150000.0,128.0
40936,19500.0,184.0,9.67,40000.0,100.0
40937,17500.0,131.0,15.83,150000.0,128.0
40938,599.0,55.0,23.08,150000.0,240.0
40939,1200.0,131.0,29.83,125000.0,169.0
40940,1899.0,102.0,3.33,80000.0,55.0
40941,6950.0,125.0,12.25,80000.0,221.0
40942,1999.0,145.0,18.08,150000.0,220.0
40943,7450.0,192.0,18.92,150000.0,55.0
40944,40999.0,313.0,9.42,125000.0,196.0
40945,7499.0,150.0,15.67,150000.0,100.0
40946,1400.0,136.0,22.67,150000.0,123.0
40947,900.0,75.0,20.75,150000.0,240.0
40948,4400.0,192.0,20.42,150000.0,101.0
40949,2700.0,150.0,4.0,150000.0,243.0
40950,15999.0,120.0,10.17,70000.0,56.0
40951,1350.0,136.0,26.83,150000.0,119.0
40952,6200.0,101.0,17.92,90000.0,69.0
40953,10400.0,140.0,12.58,150000.0,57.0
40954,4990.0,150.0,15.5,150000.0,1.0
40955,1350.0,150.0,23.25,150000.0,138.0
40956,5750.0,116.0,16.75,150000.0,191.0
40957,850.0,110.0,25.0,150000.0,56.0
40958,2650.0,166.0,19.42,125000.0,66.0
40959,3500.0,64.0,14.75,80000.0,204.0
40960,3500.0,109.0,17.5,125000.0,232.0
40961,450.0,45.0,26.0,150000.0,131.0
40962,7100.0,80.0,15.92,80000.0,243.0
40963,750.0,133.0,31.83,150000.0,33.0
40964,10000.0,86.0,4.5,70000.0,131.0
40965,4800.0,140.0,15.83,150000.0,32.0
40966,4400.0,170.0,22.83,150000.0,101.0
40967,300.0,90.0,23.42,150000.0,196.0
40968,500.0,139.0,21.75,150000.0,112.0
40969,17800.0,163.0,8.08,150000.0,55.0
40970,2900.0,90.0,21.92,150000.0,243.0
40971,79500.0,367.0,7.83,30000.0,128.0
40972,649.0,50.0,4.33,150000.0,9.0
40973,14444.0,250.0,13.58,80000.0,160.0
40974,9999.0,136.0,40.42,80000.0,196.0
40975,6500.0,140.0,14.5,150000.0,8.0
40976,3099.0,174.0,29.67,150000.0,243.0
40977,1100.0,80.0,19.0,150000.0,1.0
40978,900.0,75.0,24.83,150000.0,42.0
40979,3149.0,118.0,23.42,150000.0,55.0
40980,2690.0,84.0,18.75,100000.0,42.0
40981,2350.0,101.0,17.58,150000.0,59.0
40982,800.0,58.0,23.25,125000.0,128.0
40983,3950.0,218.0,20.58,150000.0,199.0
40984,4999.0,272.0,16.25,150000.0,101.0
40985,13200.0,160.0,10.42,60000.0,243.0
40986,490.0,60.0,5.42,80000.0,9.0
40987,1100.0,75.0,18.67,150000.0,131.0
40988,25900.0,184.0,10.83,100000.0,101.0
40989,4500.0,131.0,17.5,125000.0,8.0
40990,7500.0,140.0,12.33,90000.0,187.0
40991,300.0,50.0,23.25,150000.0,1.0
40992,6700.0,170.0,18.5,30000.0,123.0
40993,400.0,75.0,25.33,150000.0,131.0
40994,3950.0,170.0,20.5,150000.0,101.0
40995,600.0,174.0,26.33,150000.0,8.0
40996,9500.0,86.0,10.0,40000.0,97.0
40997,29890.0,140.0,9.5,60000.0,2.0
40998,11800.0,201.0,12.92,80000.0,134.0
40999,700.0,100.0,23.0,5000.0,42.0
41000,1250.0,75.0,20.33,150000.0,131.0
41001,1999.0,80.0,18.25,60000.0,1.0
41002,1550.0,115.0,17.0,150000.0,160.0
41003,250.0,60.0,25.92,150000.0,128.0
41004,650.0,50.0,22.58,150000.0,94.0
41005,2790.0,136.0,26.25,150000.0,159.0
41006,400.0,54.0,30.17,150000.0,243.0
41007,1800.0,126.0,18.25,150000.0,219.0
41008,10700.0,150.0,14.83,150000.0,51.0
41009,13750.0,136.0,11.67,100000.0,228.0
41010,550.0,75.0,28.0,150000.0,8.0
41011,6990.0,120.0,13.33,100000.0,232.0
41012,29500.0,333.0,11.58,90000.0,196.0
41013,2750.0,105.0,15.17,150000.0,196.0
41014,350.0,101.0,21.17,150000.0,119.0
41015,5900.0,80.0,13.33,150000.0,243.0
41016,475.0,90.0,5.33,100000.0,160.0
41017,2000.0,170.0,18.08,150000.0,101.0
41018,23800.0,405.0,7.08,60000.0,196.0
41019,11599.0,150.0,16.92,150000.0,61.0
41020,3000.0,75.0,13.58,30000.0,235.0
41021,3100.0,192.0,18.75,150000.0,55.0
41022,1700.0,107.0,17.0,150000.0,137.0
41023,3450.0,136.0,27.92,125000.0,138.0
41024,1700.0,131.0,18.5,150000.0,154.0
41025,2700.0,120.0,15.08,150000.0,156.0
41026,333.0,75.0,22.83,150000.0,196.0
41027,2400.0,155.0,17.25,150000.0,75.0
41028,5900.0,140.0,15.83,150000.0,243.0
41029,2222.0,150.0,20.0,150000.0,128.0
41030,1850.0,58.0,20.33,125000.0,204.0
41031,6200.0,140.0,17.0,150000.0,56.0
41032,2300.0,193.0,22.92,150000.0,128.0
41033,7499.0,69.0,10.17,20000.0,99.0
41034,8500.0,85.0,10.0,70000.0,128.0
41035,8450.0,150.0,16.25,150000.0,57.0
41036,2700.0,116.0,17.75,150000.0,160.0
41037,1750.0,45.0,22.5,125000.0,39.0
41038,600.0,150.0,23.92,150000.0,101.0
41039,17450.0,235.0,12.92,150000.0,101.0
41040,7250.0,105.0,16.0,150000.0,105.0
41041,999.0,60.0,5.0,125000.0,131.0
41042,47500.0,170.0,25.0,40000.0,3.0
41043,599.0,88.0,26.83,150000.0,137.0
41044,700.0,75.0,25.0,150000.0,190.0
41045,5999.0,105.0,11.83,150000.0,35.0
41046,3350.0,143.0,19.25,5000.0,123.0
41047,300.0,60.0,23.0,150000.0,131.0
41048,4900.0,80.0,14.75,90000.0,176.0
41049,22999.0,258.0,12.83,90000.0,216.0
41050,2990.0,170.0,20.08,150000.0,138.0
41051,14500.0,122.0,10.33,60000.0,58.0
41052,5800.0,116.0,16.75,150000.0,216.0
41053,16000.0,156.0,10.92,50000.0,196.0
41054,5500.0,155.0,17.25,125000.0,134.0
41055,2350.0,75.0,21.17,150000.0,243.0
41056,4250.0,193.0,20.0,150000.0,101.0
41057,9999.0,197.0,14.58,150000.0,101.0
41058,13950.0,131.0,9.75,50000.0,189.0
41059,12750.0,272.0,14.08,150000.0,138.0
41060,950.0,75.0,26.75,150000.0,131.0
41061,200.0,110.0,26.0,150000.0,243.0
41062,15000.0,226.0,11.5,70000.0,160.0
41063,4500.0,147.0,30.67,70000.0,196.0
41064,5250.0,143.0,18.25,150000.0,123.0
41065,14500.0,204.0,12.75,150000.0,104.0
41066,2000.0,87.0,20.08,125000.0,174.0
41067,7000.0,60.0,8.83,70000.0,65.0
41068,7500.0,150.0,15.92,150000.0,243.0
41069,1100.0,55.0,17.17,150000.0,115.0
41070,5999.0,204.0,17.83,150000.0,55.0
41071,1050.0,88.0,28.25,150000.0,175.0
41072,3999.0,71.0,15.0,125000.0,39.0
41073,120.0,75.0,4.0,150000.0,243.0
41074,2999.0,109.0,15.75,150000.0,137.0
41075,2555.0,200.0,26.58,150000.0,55.0
41076,850.0,65.0,21.58,150000.0,240.0
41077,3699.0,105.0,18.25,125000.0,243.0
41078,17700.0,170.0,12.92,150000.0,138.0
41079,750.0,60.0,26.08,150000.0,240.0
41080,500.0,122.0,27.0,150000.0,8.0
41081,849.0,75.0,25.0,150000.0,243.0
41082,22950.0,184.0,11.75,70000.0,101.0
41083,10350.0,110.0,13.92,100000.0,8.0
41084,1100.0,60.0,21.0,150000.0,173.0
41085,1200.0,105.0,23.58,150000.0,55.0
41086,4500.0,95.0,12.33,90000.0,232.0
41087,666.0,90.0,5.0,125000.0,187.0
41088,11500.0,140.0,10.25,50000.0,42.0
41089,800.0,58.0,20.42,150000.0,128.0
41090,26450.0,170.0,9.5,50000.0,170.0
41091,2300.0,136.0,20.0,150000.0,55.0
41092,8999.0,170.0,20.25,50000.0,123.0
41093,700.0,75.0,22.0,150000.0,113.0
41094,18500.0,125.0,9.58,40000.0,57.0
41095,2100.0,155.0,17.25,150000.0,75.0
41096,4650.0,131.0,19.33,150000.0,56.0
41097,650.0,131.0,19.08,150000.0,154.0
41098,2490.0,115.0,17.58,150000.0,222.0
41099,18000.0,186.0,6.67,20000.0,214.0
41100,600.0,75.0,20.0,150000.0,204.0
41101,3299.0,65.0,17.83,60000.0,135.0
41102,1555.0,122.0,22.58,150000.0,123.0
41103,1899.0,170.0,24.25,150000.0,55.0
41104,7100.0,140.0,14.33,150000.0,8.0
41105,27250.0,170.0,7.5,20000.0,96.0
41106,1500.0,150.0,25.25,150000.0,52.0
41107,999.0,170.0,26.92,150000.0,55.0
41108,1450.0,90.0,23.42,150000.0,8.0
41109,100.0,90.0,23.0,150000.0,169.0
41110,550.0,102.0,27.33,150000.0,169.0
41111,8999.0,200.0,14.58,150000.0,243.0
41112,2450.0,90.0,21.25,90000.0,207.0
41113,2200.0,75.0,17.0,125000.0,204.0
41114,5000.0,110.0,14.67,125000.0,92.0
41115,2600.0,116.0,33.75,50000.0,77.0
41116,2500.0,220.0,19.42,90000.0,56.0
41117,200.0,102.0,22.0,150000.0,128.0
41118,2900.0,120.0,16.92,150000.0,42.0
41119,7900.0,105.0,11.75,150000.0,243.0
41120,1250.0,130.0,32.92,150000.0,101.0
41121,1999.0,170.0,20.67,150000.0,55.0
41122,1450.0,115.0,28.25,150000.0,196.0
41123,5500.0,150.0,14.92,125000.0,30.0
41124,19500.0,160.0,31.67,125000.0,243.0
41125,999.0,45.0,25.5,150000.0,131.0
41126,280.0,55.0,35.83,150000.0,243.0
41127,10800.0,95.0,10.42,50000.0,99.0
41128,2950.0,82.0,20.42,125000.0,144.0
41129,990.0,155.0,23.17,150000.0,66.0
41130,275.0,60.0,23.0,150000.0,1.0
41131,27500.0,354.0,11.33,40000.0,196.0
41132,2500.0,60.0,16.25,150000.0,1.0
41133,1450.0,110.0,21.67,150000.0,8.0
41134,7350.0,116.0,12.83,70000.0,160.0
41135,1999.0,75.0,20.25,150000.0,131.0
41136,300.0,60.0,26.5,150000.0,240.0
41137,3600.0,50.0,3.5,50000.0,40.0
41138,24890.0,245.0,17.25,80000.0,230.0
41139,9400.0,140.0,5.67,125000.0,35.0
41140,6500.0,140.0,15.75,150000.0,8.0
41141,2899.0,95.0,32.58,150000.0,44.0
41142,17250.0,150.0,9.25,80000.0,81.0
41143,1750.0,101.0,22.67,150000.0,243.0
41144,16900.0,231.0,12.92,150000.0,138.0
41145,2999.0,58.0,12.75,100000.0,203.0
41146,2900.0,150.0,16.08,150000.0,136.0
41147,35222.0,241.0,9.83,70000.0,182.0
41148,1300.0,136.0,19.92,150000.0,112.0
41149,600.0,118.0,22.83,150000.0,55.0
41150,1700.0,101.0,17.75,150000.0,42.0
41151,9799.0,109.0,9.25,30000.0,31.0
41152,5650.0,140.0,13.08,150000.0,8.0
41153,990.0,101.0,21.58,150000.0,160.0
41154,1799.0,60.0,20.17,70000.0,1.0
41155,7500.0,60.0,10.33,60000.0,131.0
41156,1900.0,235.0,25.75,150000.0,101.0
41157,6190.0,73.0,8.08,40000.0,232.0
41158,15300.0,174.0,15.42,150000.0,2.0
41159,34490.0,306.0,11.92,150000.0,100.0
41160,4200.0,170.0,15.67,150000.0,138.0
41161,650.0,90.0,4.92,150000.0,231.0
41162,2000.0,136.0,25.08,90000.0,119.0
41163,12500.0,200.0,14.67,150000.0,56.0
41164,2500.0,101.0,20.67,150000.0,243.0
41165,3900.0,109.0,14.75,150000.0,160.0
41166,6666.0,95.0,10.67,150000.0,42.0
41167,2400.0,150.0,21.08,150000.0,101.0
41168,1450.0,150.0,22.0,150000.0,154.0
41169,2499.0,122.0,24.25,150000.0,205.0
41170,1499.0,150.0,24.0,5000.0,55.0
41171,7200.0,122.0,19.5,150000.0,25.0
41172,2000.0,90.0,22.17,125000.0,160.0
41173,6950.0,218.0,19.25,125000.0,199.0
41174,9800.0,129.0,14.67,100000.0,55.0
41175,4201.0,160.0,32.5,150000.0,196.0
41176,12999.0,143.0,11.17,125000.0,55.0
41177,1490.0,65.0,4.58,80000.0,240.0
41178,8550.0,109.0,11.83,150000.0,2.0
41179,1100.0,115.0,26.17,5000.0,128.0
41180,10490.0,90.0,9.33,40000.0,214.0
41181,6749.0,163.0,17.0,150000.0,216.0
41182,1099.0,101.0,21.25,150000.0,24.0
41183,6500.0,80.0,38.58,150000.0,196.0
41184,5200.0,60.0,14.25,80000.0,240.0
41185,11900.0,204.0,16.58,150000.0,55.0
41186,1650.0,58.0,19.17,125000.0,196.0
41187,25500.0,272.0,13.08,60000.0,55.0
41188,6550.0,114.0,15.92,150000.0,196.0
41189,7350.0,102.0,14.67,150000.0,82.0
41190,2490.0,75.0,18.75,90000.0,176.0
41191,5990.0,170.0,19.08,150000.0,55.0
41192,3900.0,88.0,13.17,150000.0,93.0
41193,1149.0,60.0,13.33,150000.0,97.0
41194,9000.0,169.0,35.58,150000.0,196.0
41195,17990.0,102.0,13.17,150000.0,2.0
41196,4990.0,87.0,13.42,150000.0,174.0
41197,7500.0,163.0,15.83,150000.0,55.0
41198,2650.0,110.0,21.17,150000.0,63.0
41199,650.0,50.0,22.0,150000.0,131.0
41200,888.0,58.0,19.25,150000.0,204.0
41201,12800.0,140.0,12.33,150000.0,105.0
41202,20500.0,204.0,10.58,40000.0,123.0
41203,399.0,56.0,22.25,150000.0,240.0
41204,14200.0,147.0,10.17,30000.0,192.0
41205,14995.0,116.0,9.42,30000.0,144.0
41206,12790.0,140.0,9.33,80000.0,243.0
41207,28800.0,306.0,11.33,80000.0,3.0
41208,2222.0,75.0,18.25,150000.0,240.0
41209,4000.0,179.0,18.83,150000.0,8.0
41210,7000.0,306.0,19.67,150000.0,116.0
41211,23990.0,271.0,11.42,100000.0,243.0
41212,1800.0,102.0,19.58,125000.0,144.0
41213,3300.0,150.0,19.75,150000.0,55.0
41214,900.0,60.0,23.42,150000.0,1.0
41215,5400.0,109.0,12.42,125000.0,160.0
41216,4650.0,68.0,12.17,70000.0,43.0
41217,4500.0,102.0,23.0,150000.0,205.0
41218,800.0,139.0,27.0,70000.0,196.0
41219,16500.0,239.0,11.75,150000.0,19.0
41220,5500.0,140.0,15.92,150000.0,56.0
41221,300.0,60.0,18.17,150000.0,9.0
41222,5000.0,68.0,8.17,60000.0,239.0
41223,4700.0,109.0,14.33,150000.0,157.0
41224,13900.0,170.0,11.67,150000.0,138.0
41225,16300.0,140.0,9.17,70000.0,64.0
41226,1199.0,90.0,20.83,150000.0,128.0
41227,850.0,58.0,22.33,125000.0,204.0
41228,6500.0,69.0,9.33,60000.0,97.0
41229,19350.0,105.0,8.08,50000.0,243.0
41230,1000.0,54.0,21.5,150000.0,240.0
41231,1699.0,95.0,18.42,150000.0,144.0
41232,8000.0,231.0,13.75,100000.0,123.0
41233,1500.0,75.0,18.42,150000.0,71.0
41234,1500.0,75.0,23.08,150000.0,243.0
41235,9990.0,75.0,9.33,30000.0,131.0
41236,1299.0,71.0,27.42,150000.0,42.0
41237,1950.0,72.0,16.75,70000.0,196.0
41238,7600.0,140.0,14.0,150000.0,8.0
41239,1350.0,54.0,19.83,100000.0,140.0
41240,850.0,110.0,27.83,150000.0,2.0
41241,499.0,75.0,21.42,150000.0,42.0
41242,3999.0,92.0,14.33,90000.0,221.0
41243,1399.0,55.0,22.58,125000.0,39.0
41244,18000.0,131.0,15.17,70000.0,2.0
41245,1250.0,64.0,19.25,150000.0,131.0
41246,5900.0,122.0,12.5,150000.0,243.0
41247,950.0,116.0,21.75,150000.0,154.0
41248,1350.0,74.0,4.25,150000.0,42.0
41249,4290.0,174.0,26.83,90000.0,243.0
41250,1200.0,85.0,5.5,150000.0,240.0
41251,8000.0,177.0,16.0,150000.0,101.0
41252,1999.0,75.0,18.58,150000.0,232.0
41253,3800.0,179.0,18.33,150000.0,52.0
41254,6800.0,116.0,14.67,150000.0,149.0
41255,650.0,73.0,25.08,150000.0,197.0
41256,2150.0,97.0,14.75,125000.0,196.0
41257,7000.0,170.0,32.5,150000.0,55.0
41258,1500.0,116.0,19.0,150000.0,128.0
41259,1550.0,150.0,23.75,150000.0,8.0
41260,3000.0,69.0,15.25,150000.0,131.0
41261,5900.0,82.0,13.42,150000.0,144.0
41262,666.0,129.0,23.42,150000.0,61.0
41263,1990.0,60.0,21.08,150000.0,196.0
41264,4300.0,140.0,17.25,150000.0,134.0
41265,600.0,150.0,27.58,150000.0,55.0
41266,4500.0,65.0,12.25,30000.0,196.0
41267,5900.0,150.0,20.67,150000.0,8.0
41268,1999.0,118.0,23.33,150000.0,55.0
41269,17500.0,272.0,16.25,40000.0,73.0
41270,2300.0,98.0,18.17,150000.0,190.0
41271,8499.0,163.0,16.75,150000.0,196.0
41272,1250.0,75.0,19.25,125000.0,240.0
41273,4590.0,92.0,7.5,50000.0,196.0
41274,2200.0,82.0,20.25,150000.0,144.0
41275,5500.0,101.0,3.17,150000.0,1.0
41276,3500.0,125.0,17.5,125000.0,42.0
41277,999.0,125.0,5.67,150000.0,8.0
41278,5700.0,69.0,10.67,125000.0,240.0
41279,5900.0,129.0,15.83,90000.0,128.0
41280,11950.0,175.0,12.08,100000.0,32.0
41281,500.0,75.0,24.08,150000.0,209.0
41282,800.0,55.0,21.33,150000.0,240.0
41283,1899.0,101.0,19.0,150000.0,8.0
41284,7500.0,125.0,12.5,80000.0,98.0
41285,850.0,60.0,24.42,150000.0,97.0
41286,650.0,39.0,33.5,60000.0,196.0
41287,19500.0,136.0,11.0,60000.0,228.0
41288,1300.0,136.0,21.25,125000.0,196.0
41289,2200.0,64.0,19.75,150000.0,131.0
41290,1050.0,116.0,29.0,150000.0,159.0
41291,200.0,102.0,26.58,150000.0,128.0
41292,499.0,75.0,26.42,150000.0,187.0
41293,5999.0,122.0,20.5,150000.0,233.0
41294,1650.0,193.0,25.33,150000.0,101.0
41295,450.0,60.0,22.42,150000.0,131.0
41296,5000.0,143.0,13.17,150000.0,210.0
41297,500.0,146.0,24.17,150000.0,196.0
41298,6500.0,204.0,17.75,150000.0,138.0
41299,2500.0,101.0,18.92,150000.0,243.0
41300,8850.0,329.0,16.58,150000.0,172.0
41301,7999.0,170.0,14.0,150000.0,35.0
41302,4700.0,58.0,13.67,100000.0,196.0
41303,4998.0,179.0,21.33,150000.0,52.0
41304,1700.0,75.0,20.08,150000.0,240.0
41305,28450.0,200.0,9.0,20000.0,14.0
41306,1650.0,90.0,27.42,70000.0,97.0
41307,3200.0,149.0,20.75,150000.0,123.0
41308,11900.0,442.0,16.17,150000.0,128.0
41309,333.0,45.0,28.0,150000.0,240.0
41310,3490.0,75.0,12.33,125000.0,211.0
41311,750.0,60.0,22.25,150000.0,131.0
41312,46900.0,286.0,11.25,125000.0,100.0
41313,3450.0,102.0,17.5,150000.0,196.0
41314,4550.0,75.0,15.25,150000.0,243.0
41315,11500.0,231.0,32.5,125000.0,230.0
41316,2690.0,147.0,20.67,150000.0,42.0
41317,1000.0,68.0,20.67,150000.0,174.0
41318,6000.0,177.0,12.67,125000.0,55.0
41319,299.0,60.0,22.0,125000.0,128.0
41320,20480.0,116.0,6.33,20000.0,129.0
41321,8450.0,110.0,12.5,150000.0,128.0
41322,6250.0,109.0,13.67,150000.0,160.0
41323,1650.0,75.0,4.0,150000.0,128.0
41324,990.0,115.0,26.92,150000.0,243.0
41325,4900.0,80.0,18.0,100000.0,127.0
41326,2950.0,146.0,17.75,150000.0,154.0
41327,2499.0,200.0,25.17,150000.0,56.0
41328,650.0,110.0,23.42,150000.0,8.0
41329,6500.0,74.0,7.33,10000.0,204.0
41330,10990.0,131.0,11.58,90000.0,171.0
41331,400.0,60.0,19.5,150000.0,9.0
41332,6666.0,354.0,21.17,150000.0,138.0
41333,1999.0,116.0,28.17,125000.0,128.0
41334,3149.0,150.0,24.5,150000.0,55.0
41335,1199.0,90.0,3.75,150000.0,160.0
41336,900.0,144.0,21.5,150000.0,86.0
41337,7900.0,105.0,14.83,150000.0,243.0
41338,8999.0,140.0,12.0,150000.0,56.0
41339,7450.0,218.0,15.67,150000.0,196.0
41340,2980.0,185.0,14.75,150000.0,121.0
41341,1500.0,143.0,20.58,150000.0,138.0
41342,4900.0,75.0,16.42,150000.0,243.0
41343,31799.0,145.0,5.17,5000.0,201.0
41344,1599.0,101.0,21.25,150000.0,8.0
41345,200.0,75.0,37.83,5000.0,82.0
41346,1750.0,105.0,18.0,150000.0,156.0
41347,1700.0,193.0,24.58,150000.0,55.0
41348,1250.0,220.0,18.25,150000.0,128.0
41349,8500.0,86.0,9.58,80000.0,102.0
41350,6550.0,204.0,16.25,150000.0,138.0
41351,1999.0,75.0,4.58,150000.0,243.0
41352,28000.0,109.0,6.67,10000.0,144.0
41353,6400.0,150.0,15.92,150000.0,119.0
41354,2850.0,65.0,15.08,150000.0,196.0
41355,8700.0,160.0,12.58,150000.0,154.0
41356,4850.0,260.0,15.42,150000.0,223.0
41357,400.0,101.0,21.17,150000.0,56.0
41358,1500.0,115.0,5.5,150000.0,128.0
41359,4890.0,209.0,18.5,150000.0,196.0
41360,5000.0,75.0,5.83,30000.0,176.0
41361,1350.0,58.0,16.33,80000.0,40.0
41362,10600.0,90.0,8.33,50000.0,109.0
41363,22399.0,177.0,12.0,125000.0,100.0
41364,550.0,75.0,21.58,150000.0,243.0
41365,3950.0,150.0,24.58,125000.0,55.0
41366,2600.0,125.0,19.67,150000.0,144.0
41367,14990.0,143.0,11.75,125000.0,56.0
41368,550.0,75.0,24.0,150000.0,42.0
41369,13700.0,150.0,21.0,150000.0,2.0
41370,10000.0,220.0,35.0,150000.0,55.0
41371,5400.0,150.0,15.58,150000.0,50.0
41372,28500.0,408.0,12.33,125000.0,172.0
41373,5990.0,125.0,4.58,150000.0,42.0
41374,600.0,75.0,24.0,150000.0,42.0
41375,1950.0,76.0,13.83,100000.0,204.0
41376,7500.0,105.0,13.42,150000.0,105.0
41377,11500.0,232.0,14.17,150000.0,196.0
41378,700.0,90.0,21.0,5000.0,160.0
41379,9999.0,69.0,7.92,30000.0,99.0
41380,5790.0,75.0,7.75,20000.0,204.0
41381,250.0,60.0,24.5,125000.0,240.0
41382,10800.0,160.0,14.92,90000.0,123.0
41383,4499.0,95.0,31.92,150000.0,2.0
41384,12900.0,306.0,19.25,150000.0,230.0
41385,770.0,55.0,24.17,5000.0,203.0
41386,10500.0,45.0,52.42,30000.0,5.0
41387,2900.0,102.0,25.5,150000.0,55.0
41388,17550.0,122.0,9.67,60000.0,144.0
41389,1150.0,80.0,21.42,150000.0,30.0
41390,3333.0,109.0,19.83,150000.0,232.0
41391,9400.0,165.0,17.5,150000.0,73.0
41392,2300.0,150.0,19.25,150000.0,55.0
41393,799.0,113.0,19.25,150000.0,196.0
41394,5700.0,77.0,11.33,60000.0,197.0
41395,6295.0,69.0,9.33,90000.0,97.0
41396,11400.0,232.0,14.0,150000.0,52.0
41397,11900.0,136.0,4.67,125000.0,123.0
41398,24000.0,150.0,6.5,10000.0,243.0
41399,1200.0,110.0,25.33,150000.0,8.0
41400,19900.0,239.0,11.58,150000.0,67.0
41401,1190.0,50.0,20.0,150000.0,1.0
41402,1999.0,60.0,21.67,150000.0,82.0
41403,7500.0,90.0,23.25,150000.0,128.0
41404,15500.0,143.0,11.58,80000.0,216.0
41405,3800.0,105.0,22.83,150000.0,55.0
41406,4800.0,80.0,13.58,150000.0,243.0
41407,9200.0,163.0,15.17,100000.0,56.0
41408,300.0,54.0,21.0,150000.0,240.0
41409,3700.0,129.0,20.92,150000.0,123.0
41410,950.0,65.0,22.17,150000.0,128.0
41411,2299.0,121.0,15.83,150000.0,196.0
41412,750.0,75.0,21.0,150000.0,1.0
41413,3650.0,116.0,19.08,100000.0,55.0
41414,22900.0,379.0,14.58,100000.0,55.0
41415,800.0,150.0,23.5,150000.0,52.0
41416,4390.0,80.0,11.42,150000.0,102.0
41417,18600.0,110.0,8.0,10000.0,243.0
41418,100.0,60.0,24.08,125000.0,9.0
41419,7500.0,194.0,14.92,150000.0,124.0
41420,4400.0,101.0,13.08,150000.0,131.0
41421,100.0,75.0,26.75,150000.0,243.0
41422,4500.0,83.0,15.75,150000.0,187.0
41423,9250.0,197.0,13.75,150000.0,55.0
41424,1000.0,105.0,18.58,150000.0,156.0
41425,4200.0,102.0,14.92,150000.0,87.0
41426,280.0,58.0,22.58,150000.0,204.0
41427,8150.0,105.0,11.67,90000.0,243.0
41428,13390.0,163.0,14.42,80000.0,55.0
41429,4400.0,102.0,16.67,150000.0,243.0
41430,950.0,101.0,22.08,150000.0,94.0
41431,2390.0,155.0,20.83,150000.0,52.0
41432,11000.0,185.0,7.83,20000.0,243.0
41433,10500.0,140.0,8.42,40000.0,105.0
41434,10900.0,272.0,21.92,125000.0,213.0
41435,1400.0,70.0,22.67,150000.0,160.0
41436,23600.0,211.0,33.0,150000.0,196.0
41437,4200.0,75.0,51.33,150000.0,196.0
41438,4350.0,170.0,15.58,150000.0,138.0
41439,6400.0,60.0,9.5,40000.0,108.0
41440,555.0,58.0,18.5,125000.0,204.0
41441,3000.0,136.0,18.25,90000.0,232.0
41442,5500.0,54.0,17.0,50000.0,131.0
41443,800.0,75.0,24.08,150000.0,42.0
41444,1250.0,150.0,24.83,150000.0,55.0
41445,15999.0,170.0,10.83,100000.0,87.0
41446,2749.0,116.0,22.92,150000.0,128.0
41447,5800.0,102.0,15.5,150000.0,82.0
41448,2100.0,90.0,21.83,150000.0,243.0
41449,3200.0,109.0,20.83,150000.0,196.0
41450,3900.0,155.0,27.33,150000.0,216.0
41451,4350.0,77.0,15.42,150000.0,243.0
41452,3800.0,156.0,19.25,100000.0,0.0
41453,4000.0,75.0,13.83,125000.0,232.0
41454,1150.0,122.0,26.75,150000.0,123.0
41455,3150.0,98.0,18.75,100000.0,207.0
41456,11100.0,98.0,7.25,20000.0,34.0
41457,4800.0,61.0,10.42,50000.0,39.0
41458,8900.0,177.0,31.92,70000.0,14.0
41459,1490.0,112.0,4.5,150000.0,196.0
41460,4990.0,174.0,27.83,125000.0,243.0
41461,6200.0,140.0,16.0,90000.0,42.0
41462,10950.0,179.0,12.25,20000.0,171.0
41463,3500.0,116.0,20.67,150000.0,138.0
41464,750.0,102.0,24.0,150000.0,55.0
41465,2241.0,166.0,20.58,150000.0,52.0
41466,1850.0,98.0,18.5,150000.0,137.0
41467,5690.0,116.0,15.5,100000.0,243.0
41468,5600.0,136.0,14.5,150000.0,196.0
41469,22300.0,220.0,8.67,50000.0,243.0
41470,4250.0,155.0,15.58,125000.0,154.0
41471,3700.0,90.0,16.33,150000.0,20.0
41472,22800.0,344.0,15.5,60000.0,196.0
41473,5400.0,90.0,11.58,150000.0,214.0
41474,3000.0,90.0,12.42,90000.0,1.0
